id,longitude,latitude,start_date,end_date,label
419,-56.8566,-13.9077,2015-09-14,2016-08-28,Soy_Corn
420,-53.4463,-15.4193,2014-09-14,2015-08-29,Soy_Corn
421,-54.5628,-15.5614,2015-09-14,2016-08-28,Soy_Corn
422,-57.5305,-14.1972,2015-09-14,2016-08-28,Soy_Corn
423,-55.212,-15.6542,2014-09-14,2015-08-29,Soy_Corn
424,-59.1326,-13.6523,2015-09-14,2016-08-28,Soy_Corn
425,-55.5773,-12.3049,2014-09-14,2015-08-29,Soy_Corn
426,-53.9624,-15.0007,2015-09-14,2016-08-28,Soy_Corn
427,-58.7525,-13.2805,2014-09-14,2015-08-29,Soy_Corn
428,-53.9332,-16.8408,2015-09-14,2016-08-28,Soy_Corn
429,-55.4298,-11.6444,2014-09-14,2015-08-29,Soy_Corn
430,-58.4743,-13.5631,2015-09-14,2016-08-28,Soy_Corn
431,-57.6916,-13.4252,2015-09-14,2016-08-28,Soy_Corn
432,-56.1738,-14.477,2015-09-14,2016-08-28,Soy_Corn
433,-54.1447,-16.7859,2015-09-14,2016-08-28,Soy_Corn
434,-54.2681,-15.4961,2015-09-14,2016-08-28,Soy_Corn
435,-56.1543,-14.4601,2014-09-14,2015-08-29,Soy_Corn
436,-56.0884,-13.4067,2015-09-14,2016-08-28,Soy_Corn
437,-54.5215,-15.5673,2014-09-14,2015-08-29,Soy_Corn
438,-56.0292,-13.2913,2015-09-14,2016-08-28,Soy_Corn
439,-53.9048,-15.04,2015-09-14,2016-08-28,Soy_Corn
440,-52.3554,-14.6082,2014-09-14,2015-08-29,Soy_Corn
441,-57.9827,-14.0467,2014-09-14,2015-08-29,Soy_Corn
442,-54.7647,-17.2164,2015-09-14,2016-08-28,Soy_Corn
443,-56.0141,-13.2356,2015-09-14,2016-08-28,Soy_Corn
444,-54.6063,-15.5582,2014-09-14,2015-08-29,Soy_Corn
445,-57.9834,-13.4126,2015-09-14,2016-08-28,Soy_Corn
446,-54.1603,-16.7801,2015-09-14,2016-08-28,Soy_Corn
447,-56.8395,-13.911,2015-09-14,2016-08-28,Soy_Corn
448,-54.1414,-15.2433,2014-09-14,2015-08-29,Soy_Corn
449,-55.2755,-15.6682,2015-09-14,2016-08-28,Soy_Corn
450,-54.8725,-17.2482,2015-09-14,2016-08-28,Soy_Corn
451,-55.9001,-13.0199,2015-09-14,2016-08-28,Soy_Corn
452,-55.1409,-15.8582,2015-09-14,2016-08-28,Soy_Corn
453,-57.9866,-13.2259,2014-09-14,2015-08-29,Soy_Corn
454,-56.061,-13.3592,2015-09-14,2016-08-28,Soy_Corn
455,-56.2162,-13.4421,2015-09-14,2016-08-28,Soy_Corn
456,-55.1934,-15.831,2015-09-14,2016-08-28,Soy_Corn
457,-54.123,-15.2187,2014-09-14,2015-08-29,Soy_Corn
458,-54.0384,-16.953,2015-09-14,2016-08-28,Soy_Corn
459,-54.1946,-17.0286,2015-09-14,2016-08-28,Soy_Corn
460,-55.0804,-15.4869,2015-09-14,2016-08-28,Soy_Corn
461,-56.0311,-13.655,2015-09-14,2016-08-28,Soy_Corn
462,-55.0323,-15.4757,2015-09-14,2016-08-28,Soy_Corn
463,-56.8157,-13.8976,2014-09-14,2015-08-29,Soy_Corn
464,-59.3033,-13.8538,2015-09-14,2016-08-28,Soy_Corn
465,-54.3991,-17.167,2015-09-14,2016-08-28,Soy_Corn
466,-55.9863,-13.1752,2015-09-14,2016-08-28,Soy_Corn
467,-56.033,-13.2795,2015-09-14,2016-08-28,Soy_Corn
468,-57.9302,-13.5503,2014-09-14,2015-08-29,Soy_Corn
469,-55.0049,-15.4658,2015-09-14,2016-08-28,Soy_Corn
470,-59.2948,-13.7858,2015-09-14,2016-08-28,Soy_Corn
471,-58.8281,-13.7264,2015-09-14,2016-08-28,Soy_Corn
472,-58.0607,-12.9053,2014-09-14,2015-08-29,Soy_Corn
473,-54.7615,-15.5195,2014-09-14,2015-08-29,Soy_Corn
474,-57.7912,-13.5988,2015-09-14,2016-08-28,Soy_Corn
475,-54.4965,-15.5729,2014-09-14,2015-08-29,Soy_Corn
476,-56.1539,-14.4606,2015-09-14,2016-08-28,Soy_Corn
477,-55.2851,-15.6677,2015-09-14,2016-08-28,Soy_Corn
478,-56.1372,-12.7681,2014-09-14,2015-08-29,Soy_Corn
479,-56.3562,-13.4502,2015-09-14,2016-08-28,Soy_Corn
480,-57.8985,-13.675,2014-09-14,2015-08-29,Soy_Corn
481,-54.5204,-17.1342,2015-09-14,2016-08-28,Soy_Corn
482,-58.0382,-13.2695,2015-09-14,2016-08-28,Soy_Corn
483,-55.1641,-15.3343,2015-09-14,2016-08-28,Soy_Corn
484,-57.9605,-13.8869,2014-09-14,2015-08-29,Soy_Corn
485,-54.1065,-15.092,2014-09-14,2015-08-29,Soy_Corn
486,-58.0471,-13.2855,2015-09-14,2016-08-28,Soy_Corn
487,-54.2573,-15.4734,2014-09-14,2015-08-29,Soy_Corn
488,-56.0476,-13.3312,2015-09-14,2016-08-28,Soy_Corn
489,-57.8811,-14.3153,2015-09-14,2016-08-28,Soy_Corn
490,-55.4881,-12.2989,2014-09-14,2015-08-29,Soy_Corn
491,-56.2097,-14.5454,2015-09-14,2016-08-28,Soy_Corn
492,-54.7522,-17.0054,2015-09-14,2016-08-28,Soy_Corn
493,-55.5128,-12.0666,2014-09-14,2015-08-29,Soy_Corn
494,-58.0179,-13.3574,2015-09-14,2016-08-28,Soy_Corn
495,-54.0784,-15.0337,2015-09-14,2016-08-28,Soy_Corn
496,-59.1731,-13.8355,2015-09-14,2016-08-28,Soy_Corn
497,-54.1127,-15.1681,2014-09-14,2015-08-29,Soy_Corn
498,-54.2435,-17.05,2015-09-14,2016-08-28,Soy_Corn
499,-56.3367,-13.4411,2015-09-14,2016-08-28,Soy_Corn
500,-55.3608,-15.4922,2015-09-14,2016-08-28,Soy_Corn
501,-55.3158,-15.5124,2015-09-14,2016-08-28,Soy_Corn
502,-54.193,-17.1208,2015-09-14,2016-08-28,Soy_Corn
503,-51.9236,-13.5234,2014-09-14,2015-08-29,Soy_Corn
504,-54.8674,-17.2198,2015-09-14,2016-08-28,Soy_Corn
505,-54.3594,-15.5813,2014-09-14,2015-08-29,Soy_Corn
506,-54.2107,-15.342,2014-09-14,2015-08-29,Soy_Corn
507,-57.8216,-13.6679,2014-09-14,2015-08-29,Soy_Corn
508,-54.1601,-15.299,2014-09-14,2015-08-29,Soy_Corn
509,-55.3504,-15.4818,2015-09-14,2016-08-28,Soy_Corn
510,-58.753,-13.7258,2015-09-14,2016-08-28,Soy_Corn
511,-55.3199,-15.5082,2015-09-14,2016-08-28,Soy_Corn
512,-54.4932,-17.1387,2015-09-14,2016-08-28,Soy_Corn
513,-55.8325,-12.7766,2015-09-14,2016-08-28,Soy_Corn
514,-57.9944,-14.0394,2014-09-14,2015-08-29,Soy_Corn
515,-58.8209,-13.6221,2015-09-14,2016-08-28,Soy_Corn
516,-56.0793,-13.4328,2015-09-14,2016-08-28,Soy_Corn
517,-55.8651,-12.9305,2015-09-14,2016-08-28,Soy_Corn
518,-57.2054,-13.8518,2015-09-14,2016-08-28,Soy_Corn
519,-54.1165,-15.139,2014-09-14,2015-08-29,Soy_Corn
520,-56.042,-12.8152,2014-09-14,2015-08-29,Soy_Corn
521,-56.0535,-13.3491,2015-09-14,2016-08-28,Soy_Corn
522,-55.3296,-11.8825,2014-09-14,2015-08-29,Soy_Corn
523,-56.0638,-13.4712,2014-09-14,2015-08-29,Soy_Corn
524,-55.3216,-15.5011,2015-09-14,2016-08-28,Soy_Corn
525,-53.9666,-15.0806,2015-09-14,2016-08-28,Soy_Corn
526,-59.2792,-13.9059,2015-09-14,2016-08-28,Soy_Corn
527,-58.5823,-13.5475,2014-09-14,2015-08-29,Soy_Corn
528,-56.4316,-12.8121,2014-09-14,2015-08-29,Soy_Corn
529,-53.9273,-15.0144,2015-09-14,2016-08-28,Soy_Corn
530,-54.5758,-15.5663,2014-09-14,2015-08-29,Soy_Corn
531,-55.5816,-15.4584,2015-09-14,2016-08-28,Soy_Corn
532,-54.2147,-15.354,2014-09-14,2015-08-29,Soy_Corn
533,-57.9501,-13.4798,2014-09-14,2015-08-29,Soy_Corn
534,-57.903,-13.5904,2014-09-14,2015-08-29,Soy_Corn
535,-54.078,-15.0271,2014-09-14,2015-08-29,Soy_Corn
536,-55.0835,-15.4682,2015-09-14,2016-08-28,Soy_Corn
537,-55.4505,-11.6668,2014-09-14,2015-08-29,Soy_Corn
538,-56.8052,-14.1549,2014-09-14,2015-08-29,Soy_Corn
539,-52.0442,-11.6268,2014-09-14,2015-08-29,Soy_Corn
540,-58.7517,-13.6523,2015-09-14,2016-08-28,Soy_Corn
541,-56.7217,-14.1276,2014-09-14,2015-08-29,Soy_Corn
542,-58.5108,-13.5585,2015-09-14,2016-08-28,Soy_Corn
543,-57.8879,-13.705,2015-09-14,2016-08-28,Soy_Corn
544,-55.1933,-15.6033,2015-09-14,2016-08-28,Soy_Corn
545,-58.0293,-13.3044,2014-09-14,2015-08-29,Soy_Corn
546,-56.6906,-14.1332,2014-09-14,2015-08-29,Soy_Corn
547,-55.8216,-12.7078,2015-09-14,2016-08-28,Soy_Corn
548,-59.281,-13.9174,2015-09-14,2016-08-28,Soy_Corn
549,-55.2944,-16.0885,2015-09-14,2016-08-28,Soy_Corn
550,-55.2362,-15.8032,2015-09-14,2016-08-28,Soy_Corn
551,-58.5655,-12.9262,2014-09-14,2015-08-29,Soy_Corn
552,-56.3762,-13.4527,2015-09-14,2016-08-28,Soy_Corn
553,-54.1996,-17.1119,2015-09-14,2016-08-28,Soy_Corn
554,-54.6079,-17.1369,2015-09-14,2016-08-28,Soy_Corn
555,-55.6445,-12.4243,2014-09-14,2015-08-29,Soy_Corn
556,-55.5837,-12.3036,2015-09-14,2016-08-28,Soy_Corn
557,-53.8189,-15.1031,2015-09-14,2016-08-28,Soy_Corn
558,-55.9481,-13.0257,2014-09-14,2015-08-29,Soy_Corn
559,-54.8397,-17.3205,2015-09-14,2016-08-28,Soy_Corn
560,-57.5442,-14.2178,2014-09-14,2015-08-29,Soy_Corn
561,-54.6118,-11.6578,2014-09-14,2015-08-29,Soy_Corn
562,-54.1636,-15.2837,2014-09-14,2015-08-29,Soy_Corn
563,-55.6658,-12.4616,2015-09-14,2016-08-28,Soy_Corn
564,-56.2218,-13.8112,2014-09-14,2015-08-29,Soy_Corn
565,-54.8225,-17.4135,2015-09-14,2016-08-28,Soy_Corn
566,-54.2516,-15.4448,2014-09-14,2015-08-29,Soy_Corn
567,-58.0238,-13.2536,2014-09-14,2015-08-29,Soy_Corn
568,-57.8214,-13.6246,2015-09-14,2016-08-28,Soy_Corn
569,-57.8882,-13.7283,2014-09-14,2015-08-29,Soy_Corn
570,-55.945,-13.106,2014-09-14,2015-08-29,Soy_Corn
571,-57.0627,-14.1784,2015-09-14,2016-08-28,Soy_Corn
572,-55.1484,-15.8529,2015-09-14,2016-08-28,Soy_Corn
573,-55.2335,-15.8122,2015-09-14,2016-08-28,Soy_Corn
574,-55.3373,-11.7344,2014-09-14,2015-08-29,Soy_Corn
575,-54.2208,-17.0432,2015-09-14,2016-08-28,Soy_Corn
576,-59.2476,-13.5054,2015-09-14,2016-08-28,Soy_Corn
577,-56.0252,-13.0102,2014-09-14,2015-08-29,Soy_Corn
578,-56.2196,-14.4949,2014-09-14,2015-08-29,Soy_Corn
579,-54.0633,-15.0441,2015-09-14,2016-08-28,Soy_Corn
580,-56.1851,-14.4842,2015-09-14,2016-08-28,Soy_Corn
581,-58.08,-12.8348,2014-09-14,2015-08-29,Soy_Corn
582,-57.8875,-13.7152,2014-09-14,2015-08-29,Soy_Corn
583,-55.1998,-15.798,2015-09-14,2016-08-28,Soy_Corn
584,-54.1607,-15.3078,2015-09-14,2016-08-28,Soy_Corn
585,-56.8042,-13.905,2014-09-14,2015-08-29,Soy_Corn
586,-58.002,-13.2185,2014-09-14,2015-08-29,Soy_Corn
587,-54.8302,-15.5389,2015-09-14,2016-08-28,Soy_Corn
588,-54.207,-17.0215,2015-09-14,2016-08-28,Soy_Corn
589,-55.0168,-15.4811,2015-09-14,2016-08-28,Soy_Corn
590,-51.8858,-12.6918,2014-09-14,2015-08-29,Soy_Corn
591,-56.0797,-13.4614,2015-09-14,2016-08-28,Soy_Corn
592,-55.3101,-15.8096,2015-09-14,2016-08-28,Soy_Corn
593,-57.4655,-13.7851,2014-09-14,2015-08-29,Soy_Corn
594,-54.2582,-15.437,2014-09-14,2015-08-29,Soy_Corn
595,-57.0163,-14.1601,2015-09-14,2016-08-28,Soy_Corn
596,-54.4051,-15.5749,2014-09-14,2015-08-29,Soy_Corn
597,-54.1502,-15.2506,2015-09-14,2016-08-28,Soy_Corn
598,-54.2113,-15.4116,2014-09-14,2015-08-29,Soy_Corn
599,-55.2181,-15.852,2015-09-14,2016-08-28,Soy_Corn
600,-59.2914,-13.6724,2015-09-14,2016-08-28,Soy_Corn
601,-59.2809,-13.7367,2015-09-14,2016-08-28,Soy_Corn
602,-55.4071,-11.8768,2014-09-14,2015-08-29,Soy_Corn
603,-54.2804,-15.5256,2015-09-14,2016-08-28,Soy_Corn
604,-57.483,-14.1907,2014-09-14,2015-08-29,Soy_Corn
605,-55.18,-15.7694,2015-09-14,2016-08-28,Soy_Corn
606,-56.7306,-14.1424,2014-09-14,2015-08-29,Soy_Corn
607,-56.8411,-14.1422,2014-09-14,2015-08-29,Soy_Corn
608,-54.0657,-15.0217,2015-09-14,2016-08-28,Soy_Corn
609,-58.0236,-13.3774,2015-09-14,2016-08-28,Soy_Corn
610,-58.499,-12.849,2015-09-14,2016-08-28,Soy_Corn
611,-57.5958,-13.745,2015-09-14,2016-08-28,Soy_Corn
612,-54.7627,-11.901,2014-09-14,2015-08-29,Soy_Corn
613,-55.5298,-12.29,2014-09-14,2015-08-29,Soy_Corn
614,-59.192,-13.9994,2015-09-14,2016-08-28,Soy_Corn
615,-56.0224,-12.8457,2014-09-14,2015-08-29,Soy_Corn
616,-59.1425,-13.6505,2015-09-14,2016-08-28,Soy_Corn
617,-55.2485,-15.4749,2015-09-14,2016-08-28,Soy_Corn
618,-56.0182,-13.2415,2015-09-14,2016-08-28,Soy_Corn
619,-54.4891,-17.13,2015-09-14,2016-08-28,Soy_Corn
620,-54.8213,-17.3764,2015-09-14,2016-08-28,Soy_Corn
621,-56.0227,-13.5494,2015-09-14,2016-08-28,Soy_Corn
622,-57.9612,-13.4852,2014-09-14,2015-08-29,Soy_Corn
623,-55.1645,-15.8484,2015-09-14,2016-08-28,Soy_Corn
624,-57.9028,-13.6296,2015-09-14,2016-08-28,Soy_Corn
625,-53.9253,-16.8551,2015-09-14,2016-08-28,Soy_Corn
626,-54.1332,-15.2513,2015-09-14,2016-08-28,Soy_Corn
627,-57.3523,-13.8174,2015-09-14,2016-08-28,Soy_Corn
628,-56.634,-14.1807,2015-09-14,2016-08-28,Soy_Corn
629,-57.8056,-13.3433,2015-09-14,2016-08-28,Soy_Corn
630,-59.3056,-13.7971,2015-09-14,2016-08-28,Soy_Corn
631,-55.1984,-15.6365,2014-09-14,2015-08-29,Soy_Corn
632,-55.9011,-14.5712,2014-09-14,2015-08-29,Soy_Corn
633,-54.1109,-15.0824,2015-09-14,2016-08-28,Soy_Corn
634,-54.0561,-14.96,2015-09-14,2016-08-28,Soy_Corn
635,-54.502,-17.1381,2015-09-14,2016-08-28,Soy_Corn
636,-59.1765,-13.8629,2015-09-14,2016-08-28,Soy_Corn
637,-57.9125,-13.6159,2014-09-14,2015-08-29,Soy_Corn
638,-58.5467,-12.9011,2014-09-14,2015-08-29,Soy_Corn
639,-56.6493,-14.1442,2014-09-14,2015-08-29,Soy_Corn
640,-57.994,-13.1449,2014-09-14,2015-08-29,Soy_Corn
641,-54.0793,-15.0297,2014-09-14,2015-08-29,Soy_Corn
642,-57.2219,-13.8207,2014-09-14,2015-08-29,Soy_Corn
643,-55.2945,-16.0852,2015-09-14,2016-08-28,Soy_Corn
644,-53.9771,-15.086,2015-09-14,2016-08-28,Soy_Corn
645,-53.4259,-15.3834,2014-09-14,2015-08-29,Soy_Corn
646,-56.0389,-13.5202,2014-09-14,2015-08-29,Soy_Corn
647,-55.3014,-16.0488,2015-09-14,2016-08-28,Soy_Corn
648,-57.9829,-14.0318,2015-09-14,2016-08-28,Soy_Corn
649,-59.3076,-13.7615,2015-09-14,2016-08-28,Soy_Corn
650,-56.1796,-13.4449,2015-09-14,2016-08-28,Soy_Corn
651,-57.4167,-14.1794,2014-09-14,2015-08-29,Soy_Corn
652,-58.0048,-13.2489,2015-09-14,2016-08-28,Soy_Corn
653,-54.0083,-14.9892,2015-09-14,2016-08-28,Soy_Corn
654,-54.032,-15.618,2014-09-14,2015-08-29,Soy_Corn
655,-55.4361,-11.6098,2014-09-14,2015-08-29,Soy_Corn
656,-57.99,-13.9995,2014-09-14,2015-08-29,Soy_Corn
657,-57.4557,-14.1726,2014-09-14,2015-08-29,Soy_Corn
658,-54.6575,-16.7695,2015-09-14,2016-08-28,Soy_Corn
659,-56.2541,-13.4422,2015-09-14,2016-08-28,Soy_Corn
660,-54.1477,-15.2498,2014-09-14,2015-08-29,Soy_Corn
661,-56.3672,-13.4531,2015-09-14,2016-08-28,Soy_Corn
662,-55.5125,-12.0263,2015-09-14,2016-08-28,Soy_Corn
663,-54.1865,-15.5557,2014-09-14,2015-08-29,Soy_Corn
664,-56.5493,-14.2326,2015-09-14,2016-08-28,Soy_Corn
665,-58.5923,-13.5554,2015-09-14,2016-08-28,Soy_Corn
666,-57.02,-13.9169,2015-09-14,2016-08-28,Soy_Corn
667,-57.9801,-13.9966,2014-09-14,2015-08-29,Soy_Corn
668,-58.5312,-12.9033,2014-09-14,2015-08-29,Soy_Corn
669,-55.8951,-13.0087,2015-09-14,2016-08-28,Soy_Corn
670,-55.8243,-12.7123,2015-09-14,2016-08-28,Soy_Corn
671,-54.1132,-15.1818,2014-09-14,2015-08-29,Soy_Corn
672,-55.3329,-11.3271,2014-09-14,2015-08-29,Soy_Corn
673,-54.4603,-15.5845,2015-09-14,2016-08-28,Soy_Corn
674,-54.0537,-15.6193,2014-09-14,2015-08-29,Soy_Corn
675,-54.3877,-15.5715,2014-09-14,2015-08-29,Soy_Corn
676,-58.463,-13.5616,2014-09-14,2015-08-29,Soy_Corn
677,-58.6037,-12.9977,2014-09-14,2015-08-29,Soy_Corn
678,-55.2936,-15.5213,2015-09-14,2016-08-28,Soy_Corn
679,-57.5982,-13.7426,2014-09-14,2015-08-29,Soy_Corn
680,-56.876,-14.1551,2014-09-14,2015-08-29,Soy_Corn
681,-54.1235,-16.7928,2015-09-14,2016-08-28,Soy_Corn
682,-56.0299,-13.2695,2015-09-14,2016-08-28,Soy_Corn
683,-59.2932,-13.6776,2015-09-14,2016-08-28,Soy_Corn
684,-55.6415,-15.4583,2015-09-14,2016-08-28,Soy_Corn
685,-55.9641,-13.1433,2014-09-14,2015-08-29,Soy_Corn
686,-55.2213,-15.8108,2015-09-14,2016-08-28,Soy_Corn
687,-57.9776,-13.9624,2014-09-14,2015-08-29,Soy_Corn
688,-54.7108,-16.8862,2015-09-14,2016-08-28,Soy_Corn
689,-57.758,-13.5757,2015-09-14,2016-08-28,Soy_Corn
690,-54.6123,-15.5462,2015-09-14,2016-08-28,Soy_Corn
691,-57.8471,-13.4143,2015-09-14,2016-08-28,Soy_Corn
692,-55.2993,-16.0617,2015-09-14,2016-08-28,Soy_Corn
693,-53.9189,-16.8473,2015-09-14,2016-08-28,Soy_Corn
694,-54.6282,-17.1293,2015-09-14,2016-08-28,Soy_Corn
695,-54.0878,-15.0568,2014-09-14,2015-08-29,Soy_Corn
696,-58.0397,-12.9939,2014-09-14,2015-08-29,Soy_Corn
697,-54.233,-15.4087,2014-09-14,2015-08-29,Soy_Corn
698,-56.7215,-14.1289,2015-09-14,2016-08-28,Soy_Corn
699,-59.1802,-13.9851,2015-09-14,2016-08-28,Soy_Corn
700,-54.1246,-15.2373,2015-09-14,2016-08-28,Soy_Corn
701,-55.4756,-11.7657,2014-09-14,2015-08-29,Soy_Corn
702,-54.2496,-15.4529,2014-09-14,2015-08-29,Soy_Corn
703,-55.0791,-15.4955,2014-09-14,2015-08-29,Soy_Corn
704,-56.7602,-14.151,2014-09-14,2015-08-29,Soy_Corn
705,-58.6112,-13.0082,2014-09-14,2015-08-29,Soy_Corn
706,-58.0226,-13.1228,2015-09-14,2016-08-28,Soy_Corn
707,-56.9985,-14.1687,2015-09-14,2016-08-28,Soy_Corn
708,-53.9799,-15.1036,2015-09-14,2016-08-28,Soy_Corn
709,-54.1794,-15.6232,2014-09-14,2015-08-29,Soy_Millet
710,-53.5105,-15.6034,2014-09-14,2015-08-29,Soy_Millet
711,-53.5045,-15.6032,2014-09-14,2015-08-29,Soy_Millet
712,-54.5718,-15.5595,2014-09-14,2015-08-29,Soy_Millet
713,-53.4829,-15.5316,2014-09-14,2015-08-29,Soy_Millet
714,-53.4784,-15.5295,2014-09-14,2015-08-29,Soy_Millet
715,-53.4695,-15.4918,2014-09-14,2015-08-29,Soy_Millet
716,-53.4723,-15.4915,2014-09-14,2015-08-29,Soy_Millet
717,-53.4688,-15.4881,2014-09-14,2015-08-29,Soy_Millet
718,-53.4735,-15.4812,2014-09-14,2015-08-29,Soy_Millet
719,-53.4697,-15.4682,2014-09-14,2015-08-29,Soy_Millet
720,-53.46,-15.458,2014-09-14,2015-08-29,Soy_Millet
721,-53.448,-15.4249,2014-09-14,2015-08-29,Soy_Millet
722,-53.4498,-15.4131,2014-09-14,2015-08-29,Soy_Millet
723,-53.4354,-15.3869,2014-09-14,2015-08-29,Soy_Millet
724,-54.1574,-15.2868,2014-09-14,2015-08-29,Soy_Millet
725,-54.0865,-15.0384,2014-09-14,2015-08-29,Soy_Millet
726,-54.086,-15.0338,2014-09-14,2015-08-29,Soy_Millet
727,-54.084,-15.0285,2014-09-14,2015-08-29,Soy_Millet
728,-52.259,-15.0093,2014-09-14,2015-08-29,Soy_Millet
729,-52.2669,-14.973,2014-09-14,2015-08-29,Soy_Millet
730,-52.2759,-14.8944,2014-09-14,2015-08-29,Soy_Millet
731,-52.2852,-14.8879,2014-09-14,2015-08-29,Soy_Millet
732,-54.0966,-14.8223,2014-09-14,2015-08-29,Soy_Millet
733,-54.0981,-14.8176,2014-09-14,2015-08-29,Soy_Millet
734,-54.0996,-14.8128,2014-09-14,2015-08-29,Soy_Millet
735,-54.1013,-14.8022,2014-09-14,2015-08-29,Soy_Millet
736,-54.103,-14.796,2014-09-14,2015-08-29,Soy_Millet
737,-52.3375,-14.7552,2014-09-14,2015-08-29,Soy_Millet
738,-52.3403,-14.6971,2014-09-14,2015-08-29,Soy_Millet
739,-52.3618,-14.6092,2014-09-14,2015-08-29,Soy_Millet
740,-52.3608,-14.5318,2014-09-14,2015-08-29,Soy_Millet
741,-52.1913,-14.1649,2014-09-14,2015-08-29,Soy_Millet
742,-52.1467,-13.9824,2014-09-14,2015-08-29,Soy_Millet
743,-56.9027,-13.9106,2014-09-14,2015-08-29,Soy_Millet
744,-56.3317,-13.8117,2014-09-14,2015-08-29,Soy_Millet
745,-56.0619,-13.7978,2014-09-14,2015-08-29,Soy_Millet
746,-56.3366,-13.7964,2014-09-14,2015-08-29,Soy_Millet
747,-57.2571,-13.794,2014-09-14,2015-08-29,Soy_Millet
748,-52.0154,-13.6788,2014-09-14,2015-08-29,Soy_Millet
749,-51.9687,-13.658,2014-09-14,2015-08-29,Soy_Millet
750,-51.9773,-13.658,2014-09-14,2015-08-29,Soy_Millet
751,-51.958,-13.6449,2014-09-14,2015-08-29,Soy_Millet
752,-51.9549,-13.6401,2014-09-14,2015-08-29,Soy_Millet
753,-51.9537,-13.6219,2014-09-14,2015-08-29,Soy_Millet
754,-51.9059,-13.084,2014-09-14,2015-08-29,Soy_Millet
755,-51.8978,-13.0664,2014-09-14,2015-08-29,Soy_Millet
756,-58.1299,-12.8093,2014-09-14,2015-08-29,Soy_Millet
757,-51.8559,-12.7273,2014-09-14,2015-08-29,Soy_Millet
758,-51.8604,-12.7146,2014-09-14,2015-08-29,Soy_Millet
759,-51.8699,-12.7132,2014-09-14,2015-08-29,Soy_Millet
760,-51.8957,-12.6762,2014-09-14,2015-08-29,Soy_Millet
761,-51.8997,-12.6694,2014-09-14,2015-08-29,Soy_Millet
762,-51.9314,-12.6528,2014-09-14,2015-08-29,Soy_Millet
763,-52.0175,-12.6409,2014-09-14,2015-08-29,Soy_Millet
764,-51.9672,-12.636,2014-09-14,2015-08-29,Soy_Millet
765,-52.0267,-12.63,2014-09-14,2015-08-29,Soy_Millet
766,-52.0524,-12.6286,2014-09-14,2015-08-29,Soy_Millet
767,-52.1089,-12.6244,2014-09-14,2015-08-29,Soy_Millet
768,-52.0519,-12.6199,2014-09-14,2015-08-29,Soy_Millet
769,-52.1248,-12.6175,2014-09-14,2015-08-29,Soy_Millet
770,-52.1333,-12.6148,2014-09-14,2015-08-29,Soy_Millet
771,-52.1071,-12.6133,2014-09-14,2015-08-29,Soy_Millet
772,-52.0888,-12.6122,2014-09-14,2015-08-29,Soy_Millet
773,-52.1315,-12.6096,2014-09-14,2015-08-29,Soy_Millet
774,-55.6632,-12.4478,2014-09-14,2015-08-29,Soy_Millet
775,-55.5532,-12.2392,2014-09-14,2015-08-29,Soy_Millet
776,-55.4954,-12.161,2014-09-14,2015-08-29,Soy_Millet
777,-51.7324,-12.1228,2014-09-14,2015-08-29,Soy_Millet
778,-55.521,-12.107,2014-09-14,2015-08-29,Soy_Millet
779,-51.7424,-12.1061,2014-09-14,2015-08-29,Soy_Millet
780,-51.7529,-12.0898,2014-09-14,2015-08-29,Soy_Millet
781,-51.7598,-12.0791,2014-09-14,2015-08-29,Soy_Millet
782,-51.783,-12.0468,2014-09-14,2015-08-29,Soy_Millet
783,-51.7665,-12.0465,2014-09-14,2015-08-29,Soy_Millet
784,-51.7826,-12.0284,2014-09-14,2015-08-29,Soy_Millet
785,-51.808,-12.0071,2014-09-14,2015-08-29,Soy_Millet
786,-54.6904,-11.8437,2014-09-14,2015-08-29,Soy_Millet
787,-51.9155,-11.841,2014-09-14,2015-08-29,Soy_Millet
788,-52.0067,-11.6837,2014-09-14,2015-08-29,Soy_Millet
789,-54.6032,-11.6522,2014-09-14,2015-08-29,Soy_Millet
790,-52.0355,-11.6371,2014-09-14,2015-08-29,Soy_Millet
791,-52.0528,-11.6146,2014-09-14,2015-08-29,Soy_Millet
792,-52.0533,-11.6069,2014-09-14,2015-08-29,Soy_Millet
793,-52.0653,-11.5996,2014-09-14,2015-08-29,Soy_Millet
794,-55.4198,-11.5962,2014-09-14,2015-08-29,Soy_Millet
795,-55.4161,-11.5908,2014-09-14,2015-08-29,Soy_Millet
796,-55.4132,-11.5805,2014-09-14,2015-08-29,Soy_Millet
797,-54.6785,-11.5568,2014-09-14,2015-08-29,Soy_Millet
798,-52.0924,-11.554,2014-09-14,2015-08-29,Soy_Millet
799,-55.403,-11.5508,2014-09-14,2015-08-29,Soy_Millet
800,-54.7088,-11.5185,2014-09-14,2015-08-29,Soy_Millet
801,-54.7634,-11.4939,2014-09-14,2015-08-29,Soy_Millet
802,-52.1604,-11.4615,2014-09-14,2015-08-29,Soy_Millet
803,-52.165,-11.4548,2014-09-14,2015-08-29,Soy_Millet
804,-55.3377,-11.386,2014-09-14,2015-08-29,Soy_Millet
805,-52.3225,-11.2984,2014-09-14,2015-08-29,Soy_Millet
806,-52.307,-11.2943,2014-09-14,2015-08-29,Soy_Millet
807,-55.2641,-11.0195,2014-09-14,2015-08-29,Soy_Millet
808,-54.7602,-17.2819,2015-09-14,2016-08-28,Soy_Millet
